source,target
POLR2B,NELFB
POLR2B,GTF2F2
POLR2B,TCEA2
POLR2B,GTF2E2
POLR2B,TAF11
POLR2B,CTR9
POLR2B,TAF13
POLR2B,CDC73
POLR2B,TAF5
POLR2B,GTF2B
POLR2B,MED18
POLR2B,GPN2
POLR2B,H2AC6
POLR2B,TAF2
POLR2B,TAF9
POLR2B,GPN3
POLR2B,RTF1
POLR2B,MED6
POLR2B,NELFA
POLR2B,TAF6
POLR2B,SETD2
POLR2B,GTF2H5
POLR2B,INTS9
POLR2B,TCEA1
POLR2B,H2BC11
POLR2B,GTF2F1
POLR2B,API5
POLR2B,TAF1
POLR2B,RPRD1A
POLR2B,INTS1
POLR2B,NELFCD
POLR2B,MED22
POLR2B,CTDP1
POLR2B,INTS8
POLR2B,GTF2A2
CCNF,CCP110
DDB1,UNG
DDB1,RBM39
DDB1,DDB2
DDB1,PHIP
DDB1,DYRK2
DDB1,WDTC1
DDB1,GSPT1
DDB1,DCAF16
DDB1,DDA1
DDB1,COPS8
DDB1,DCAF11
DDB1,COPS4
DDB1,IKZF1
DDB1,H2AC8
VHL,JADE1
VHL,EGLN3
VHL,VBP1
VHL,ARNT
VHL,USP33
VHL,USP1
VHL,BRD4
VHL,HIF3A
VHL,EGLN1
VHL,ELOC
ELOC,PAF1
ELOC,SUPT4H1
ELOC,ELL2
ELOC,ELL
ELOC,BRD4
ELOC,AFF4
ELOC,EAF2
ELOC,UBXN7
ELOC,SPSB1
ELOC,SOCS3
ELOC,NELFB
ELOC,TCEA2
ELOC,PEX2
ELOC,CTR9
ELOC,EGLN1
ELOC,CDC73
ELOC,CDK9
ELOC,NELFE
ELOC,MLLT3
ELOC,ASB9
ELOC,RTF1
ELOC,AFF1
ELOC,ELP4
ELOC,SOCS6
ELOC,CISH
ELOC,CBFB
ELOC,NELFA
ELOC,WDR61
ELOC,NELFCD
ELOC,SOCS1
ELOC,SOCS2
UBE2G1,UBE2G2
COPS4,DDB2
COPS4,COPS8
COPS4,COPS7A
DDB2,COPS7A
DDB2,USP24
DDB2,H2AC8
DDB2,DCAF16
DDB2,DDA1
DDB2,DCAF11
DDB2,COPS8
DDA1,RBM39
DDA1,DCAF11
DDA1,DCAF16
UBE2D3,MDM2
UBE2D3,BARD1
UBE2D3,SMURF2
UBE2D3,UBE4B
UBE2D3,NEDD4
UBE2D3,PRKN
UBE2D3,NEDD4L
UBE2D3,SMURF1
UBE2D3,UBE3A
UBE2D3,WWP2
UBE2D3,RNF4
UBE2D3,OTUB1
CKS1B,ESPL1
CKS1B,CDK3
COPS8,COPS7A
FBXO5,CDC27
FBXO5,ANAPC1
FBXO5,ANAPC10
FBXO5,ANAPC15
FBXO5,ANAPC2
FBXO5,CDC23
FBXO5,ANAPC13
FBXO5,CDC16
FBXO5,ANAPC5
ARIH1,UBE2L6
RYBP,YAF2
RYBP,AUTS2
RYBP,FBRS
RYBP,TFDP1
RYBP,BCOR
RYBP,E2F6
RYBP,BCORL1
MGA,E2F6
MGA,KAT8
MGA,CHD8
MGA,SENP3
MGA,KMT2A
MGA,TAF4
MGA,TAF1
MGA,YAF2
MGA,PHF20
MGA,TAF7
MGA,TAF6
MGA,PELP1
MGA,HCFC1
MGA,TEX10
E2F6,TAF4
E2F6,HCFC1
E2F6,TAF7
E2F6,YAF2
E2F6,MCRS1
E2F6,PHF20
E2F6,TEX10
E2F6,TFDP1
E2F6,TAF9
E2F6,TAF6
E2F6,TFDP2
E2F6,KAT8
E2F6,CHD8
E2F6,KMT2A
E2F6,TAF1
YAF2,AUTS2
YAF2,BCORL1
YAF2,BCOR
YAF2,TFDP1
TFDP1,RBL2
TFDP1,E2F3
TFDP1,RB1
TFDP1,SMAD4
TFDP1,E2F2
TFDP1,RBL1
TFDP1,E2F4
TFDP1,E2F5
TFDP1,TFDP2
CRIPT,DLG4
CHERP,U2SURP
ACO2,ACO1
ACO2,IDH3G
ACO2,IDH3B
ACO2,SOD2
ACO2,IDH2
ACO2,ACLY
ACO2,HSPD1
ACO2,IDH1
ACO1,IDH3G
ACO1,IREB2
ACO1,IDH2
ACO1,IDH3B
ACO1,SOD2
ACO1,LYRM4
ACO1,SLC11A2
ACO1,FBXL5
ACO1,IDH1
ACO1,ACLY
IDH3G,GLUD2
IDH3G,IDH1
IDH3G,IDH3B
IDH3G,IDH2
IDH3B,IDH2
IDH3B,IDH1
SOD2,CAT
SOD2,SOD1
SOD2,PARK7
SOD2,GPX7
SOD2,GPX3
SOD2,GPX2
IDH2,GLUD2
IDH2,SIRT3
IDH2,IDH1
ACLY,PCK2
ACLY,PCK1
ACLY,MLXIPL
ACLY,ACACB
ACLY,SDHC
ACLY,IDH1
ACLY,ACACA
ACLY,PC
HSPD1,HSPE1
HSPD1,CLPP
HSPD1,GRPEL1
HSPD1,CLPB
HSPD1,TST
IDH1,MGMT
IDH1,GLUD2
PMM1,HK1
PMM1,GPI
PMM1,GMPPA
PMM1,HK3
PMM1,PMM2
HK1,GCK
HK1,GFPT2
HK1,KHK
HK1,PMM2
HK1,G6PC3
HK1,HK3
HK1,GAA
HK1,GLB1
HK1,ADPGK
HK1,GFPT1
HK1,G6PD
HK1,VDAC1
HK1,ALDOC
HK1,GPI
HK1,GNPDA1
HK1,H6PD
HK1,ALDOA
GPI,GCK
GPI,TPI1
GPI,GFPT2
GPI,PMM2
GPI,G6PC3
GPI,HK3
GPI,ADPGK
GPI,PKM
GPI,TALDO1
GPI,ENO3
GPI,GFPT1
GPI,PGAM1
GPI,PGK1
GPI,BPGM
GPI,G6PD
GPI,ALDOC
GPI,PGM5
GPI,GAPDH
GPI,ALDOB
GPI,GNPDA1
GPI,H6PD
GPI,ENO2
GPI,LDHA
GPI,DERA
GPI,ENO1
GPI,ALDOA
GMPPA,PMM2
GMPPA,GMDS
HK3,GCK
HK3,GFPT2
HK3,KHK
HK3,PMM2
HK3,G6PC3
HK3,GAA
HK3,ADPGK
HK3,H6PD
HK3,G6PD
HK3,GNPDA1
HK3,GFPT1
PMM2,ALG6
CERK,SMPD1
CERK,ASAH1
CERK,CERS4
CERK,CERS2
CERK,SMPD2
CERK,CERS6
CERK,DEGS1
CERK,SMPD3
CERK,SGMS1
CERK,UGCG
SMPD1,SMPD3
SMPD1,SGPP1
SMPD1,CERS4
SMPD1,SMPD2
SMPD1,CERS2
SMPD1,DEGS1
SMPD1,PLPP2
SMPD1,UGCG
SMPD1,SGMS1
SMPD1,CERS6
SMPD1,ASAH1
SMPD1,PLPP3
ASAH1,SGPP1
ASAH1,CERS4
ASAH1,CERS2
ASAH1,DEGS1
ASAH1,PLPP2
ASAH1,SGMS1
ASAH1,PLPP3
ASAH1,UGCG
ASAH1,CERS6
ASAH1,KDSR
CERS4,SMPD3
CERS4,SGPP1
CERS4,SMPD2
CERS4,PLPP2
CERS4,CERS6
CERS4,DEGS1
CERS4,PLPP3
CERS4,CERS2
CERS4,KDSR
CERS4,SGMS1
CERS4,UGCG
CERS2,SMPD3
CERS2,SGPP1
CERS2,SMPD2
CERS2,SGMS1
CERS2,KDSR
CERS2,UGCG
CERS2,PLPP3
CERS2,CERS6
CERS2,DEGS1
CERS2,PLPP2
SMPD2,SMPD3
SMPD2,SGPP1
SMPD2,CERS6
SMPD2,DEGS1
SMPD2,PLPP2
SMPD2,PLPP3
SMPD2,SGMS1
SMPD2,UGCG
CERS6,SMPD3
CERS6,SGPP1
CERS6,DEGS1
CERS6,PLPP2
CERS6,SGMS1
CERS6,PLPP3
CERS6,UGCG
CERS6,KDSR
DEGS1,SMPD3
DEGS1,SGPP1
DEGS1,PLPP3
DEGS1,SGMS1
DEGS1,KDSR
DEGS1,PLPP2
DEGS1,UGCG
SMPD3,SGMS1
SMPD3,SGPP1
SMPD3,PLPP2
SMPD3,UGCG
SMPD3,PLPP3
SGMS1,SGPP1
SGMS1,PLPP2
SGMS1,PLPP3
SGMS1,UGCG
UGCG,SGPP1
UGCG,B4GALT6
UGCG,GLB1
UGCG,PLPP2
UGCG,PLPP3
CAMK2A,CAMK4
CAMK2A,TIAM1
CAMK2A,CAMK2G
CAMK2A,RYR2
CAMK2A,ACTN2
CAMK2A,GRIN1
CAMK2A,CAMK2B
CAMK2A,SCN1B
CAMK2A,GRIA1
CAMK2A,SCN7A
CAMK2A,DLG4
DNM1L,FIS1
DNM1L,PEX11A
DNM1L,MFF
DNM1L,MARCHF5
DNM1L,PRKN
DNM1L,PINK1
DNM1L,MIEF1
DNM1L,MFN2
CASP1,NOD1
CASP1,PYCARD
CASP1,CASP6
CASP1,IL18
CASP1,NOD2
CASP1,CFLAR
CASP1,BID
CASP1,NLRP3
CASP1,NEK7
CASP1,AIM2
CASP1,IFI16
CASP1,IL33
CASP1,CASP5
CASP1,CASP4
CASP1,NAIP
CASP1,NLRP2
CASP1,CARD8
CASP1,GSDMD
CASP1,NLRP1
CAMK2B,CAMK4
CAMK2B,CAMK2G
CAMK2B,RYR2
CAMK2B,SCN7A
CAMK2B,SCN1B
CAMK2B,GRIA1
TICAM1,IRF3
TICAM1,CFLAR
ZBP1,IRF3
GLUL,GFPT2
GLUL,PPAT
GLUL,GMPS
GLUL,ALDH18A1
GLUL,GAD2
GLUL,ALDH4A1
GLUL,GLS2
GLUL,PC
GLUL,GLUD2
GLUL,GFPT1
GLUL,GLS
CFLAR,TNFRSF10B
CFLAR,FAF1
CFLAR,ITCH
PAPOLA,CSTF2T
PAPOLA,TUT1
PAPOLA,PAPOLG
PAPOLA,RBBP6
PAPOLA,CPSF1
PAPOLA,CPSF4
PAPOLA,PCF11
PAPOLA,WDR33
PAPOLA,CPSF6
PAPOLA,MTREX
PAPOLA,MTPAP
PAPOLA,SYMPK
PAPOLA,CSTF2
CSTF2T,CSTF1
CSTF2T,SYMPK
CSTF2T,CPSF4
CSTF2T,PCF11
CSTF2T,WDR33
CSTF2T,CPSF1
CSTF2T,CSTF2
TUT1,PAPOLG
PAPOLG,MTREX
PAPOLG,RBBP6
PAPOLG,WDR33
PAPOLG,CPSF1
PAPOLG,MTPAP
PAPOLG,SYMPK
RBBP6,SYMPK
RBBP6,MDM2
RBBP6,CPSF4
RBBP6,WDR82
RBBP6,PCF11
RBBP6,WDR33
RBBP6,CPSF1
RBBP6,CSTF2
CPSF1,CSTF1
CPSF1,SYMPK
CPSF1,GTF3C3
CPSF1,CPSF6
CPSF1,CPSF4
CPSF1,WDR82
CPSF1,PCF11
CPSF1,WDR33
CPSF1,CPSF7
CPSF1,CSTF2
CPSF4,CSTF1
CPSF4,SYMPK
CPSF4,CPSF6
CPSF4,CSTF2
CPSF4,WDR82
CPSF4,PCF11
CPSF4,WDR33
CPSF4,CPSF7
PCF11,CSTF1
PCF11,SYMPK
PCF11,CPSF6
PCF11,PYCR1
PCF11,WDR33
PCF11,CSTF2
PCF11,SCAF8
WDR33,SYMPK
WDR33,WDR82
WDR33,CPSF7
WDR33,CSTF2
CPSF6,SYMPK
CPSF6,CSTF2
CPSF6,YTHDC1
CPSF6,SRSF3
CPSF6,CPSF7
MTREX,EXOSC5
MTREX,DDX5
MTREX,C1D
MTREX,MPHOSPH6
MTREX,TENT4A
MTREX,DHX9
MTREX,DIS3
MTREX,EXOSC9
MTREX,RSL24D1
MTREX,ZCCHC8
MTREX,EXOSC2
MTREX,EXOSC7
MTREX,NVL
MTREX,CNOT4
MTREX,EXOSC4
MTREX,CNOT9
MTREX,ZFC3H1
MTREX,NRDE2
MTREX,SRRT
MTREX,NOP53
MTREX,GNL2
MTREX,EXOSC8
SYMPK,CSTF1
SYMPK,CCND1
SYMPK,DDX11
SYMPK,CSTF2
SYMPK,WDR82
SYMPK,PARN
SYMPK,CPEB1
SYMPK,GTF3C3
SYMPK,SUB1
SYMPK,CPSF7
SYMPK,CDK4
CSTF2,CSTF1
CSTF2,CPSF7
NID2,LAMB1
NID2,NID1
NID2,LAMC1
LAMB1,LAMC3
LAMB1,LAMA5
LAMB1,LAMA2
LAMB1,LAMC1
NID1,LAMC1
NID1,FBLN2
NID1,LAMA2
NID1,AGRN
LAMC1,LAMA5
LAMC1,LAMB2
LAMC1,PRNP
LAMC1,LAMA2
SNAPC1,SNAPC2
SNAPC1,SNAPC5
SNAPC1,GTF2A2
SNAPC1,GTF2B
SNAPC1,SNAPC3
SNAPC1,SNAPC4
SNAPC2,SNAPC4
SNAPC2,SNAPC5
SNAPC2,SNAPC3
SNAPC5,SNAPC4
SNAPC5,SNAPC3
SNAPC5,GTF2B
SNAPC5,GTF2A2
GTF2A2,MED17
GTF2A2,TAF4
GTF2A2,CDK7
GTF2A2,GTF2H4
GTF2A2,MNAT1
GTF2A2,TAF12
GTF2A2,GTF2H1
GTF2A2,MED21
GTF2A2,GTF2E1
GTF2A2,MED7
GTF2A2,SNAPC4
GTF2A2,TAF10
GTF2A2,TAF7
GTF2A2,MED14
GTF2A2,TAF9B
GTF2A2,GTF2F2
GTF2A2,GTF2E2
GTF2A2,TAF11
GTF2A2,TAF13
GTF2A2,TAF5
GTF2A2,GTF2B
GTF2A2,TAF2
GTF2A2,TAF9
GTF2A2,SNAPC3
GTF2A2,GTF2F1
GTF2A2,GTF2H5
GTF2A2,TAF6
GTF2A2,TCEA1
GTF2A2,MED6
GTF2A2,TAF1
GTF2B,MED28
GTF2B,MED17
GTF2B,TAF4
GTF2B,CDK7
GTF2B,MED4
GTF2B,GTF2H4
GTF2B,MNAT1
GTF2B,TAF12
GTF2B,MED20
GTF2B,GTF2H1
GTF2B,MED9
GTF2B,MED21
GTF2B,GTF2E1
GTF2B,MED7
GTF2B,MED27
GTF2B,SNAPC4
GTF2B,TAF10
GTF2B,TAF7
GTF2B,MED14
GTF2B,MED25
GTF2B,TAF9B
GTF2B,GTF2F2
GTF2B,TCEA2
GTF2B,GTF2E2
GTF2B,TAF11
GTF2B,TAF13
GTF2B,MED23
GTF2B,TAF5
GTF2B,GTF2H5
GTF2B,TAF9
GTF2B,TAF6
GTF2B,TCEA1
GTF2B,MED6
GTF2B,TAF2
GTF2B,MED24
GTF2B,MED18
GTF2B,TAF1
GTF2B,GTF2F1
GTF2B,SNAPC3
GTF2B,CTDP1
SNAPC3,SNAPC4
SUPT16H,SUPT4H1
SUPT16H,H2AC18
SUPT16H,PAF1
SUPT16H,SSRP1
SUPT16H,H2BC21
SUPT16H,CTR9
SUPT16H,RTF1
SUPT16H,H2AX
SUPT16H,SUPT6H
SUPT16H,H2BC8
SUPT16H,CDC73
SUPT16H,H2AC6
SUPT4H1,PAF1
SUPT4H1,ELP4
SUPT4H1,SUPT6H
SUPT4H1,NELFE
SUPT4H1,TCEA2
SUPT4H1,NELFA
SUPT4H1,ELL2
SUPT4H1,AFF1
SUPT4H1,ICE2
SUPT4H1,CTR9
SUPT4H1,RTF1
SUPT4H1,CDC73
SUPT4H1,TCEA1
SUPT4H1,EAF2
SUPT4H1,WDR61
SUPT4H1,MLLT3
SUPT4H1,PEX2
SUPT4H1,SSRP1
SUPT4H1,NELFCD
SUPT4H1,AFF4
SUPT4H1,ELL
SUPT4H1,CDK9
SUPT4H1,NELFB
H2AC18,H2BC5
H2AC18,H1-2
H2AC18,JARID2
H2AC18,H1-0
H2AC18,H2BC12
H2AC18,H2AC13
H2AC18,H2BC21
H2AC18,H2BC8
H2AC18,RCC1
H2AC18,H2AC6
H2AC18,H2BC11
H2AC18,UIMC1
H2AC18,H2BC9
PAF1,H2BC11
PAF1,CDC73
PAF1,TCEA1
PAF1,EAF2
PAF1,RNF40
PAF1,WDR61
PAF1,SUPT6H
PAF1,ELP4
PAF1,TCEA2
PAF1,NELFA
PAF1,NELFE
PAF1,AFF1
PAF1,CTR9
PAF1,RTF1
PAF1,CDK9
PAF1,NELFB
PAF1,MLLT3
PAF1,SSRP1
PAF1,NELFCD
PAF1,ELL
PAF1,AFF4
SSRP1,SUPT6H
SSRP1,CTR9
SSRP1,RTF1
SSRP1,CDC73
SSRP1,H2AC6
SSRP1,DDX21
SSRP1,DHX9
SSRP1,H2BC21
SSRP1,CHD1
H2BC21,VRK1
H2BC21,BARD1
H2BC21,H2BC5
H2BC21,H2AC8
H2BC21,H2AZ2
H2BC21,SUPT6H
H2BC21,RNF40
H2BC21,H1-2
H2BC21,H1-0
H2BC21,H2BC12
H2BC21,H2AC13
H2BC21,H2BC8
H2BC21,SETD2
H2BC21,RCC1
H2BC21,H2AC6
H2BC21,H2AJ
H2BC21,H2BC11
H2BC21,H2AX
H2BC21,MACROH2A1
H2BC21,H2BC9
CTR9,ELL2
CTR9,ICE2
CTR9,ELL
CTR9,AFF4
CTR9,ICE1
CTR9,SUPT6H
CTR9,NELFB
CTR9,TCEA2
CTR9,PEX2
CTR9,WDR61
CTR9,TCEA1
CTR9,CDC73
CTR9,H2BC11
CTR9,RTF1
CTR9,AFF1
CTR9,NELFE
CTR9,NELFA
CTR9,ELP4
CTR9,CDK9
CTR9,NELFCD
CTR9,MLLT3
RTF1,ELL2
RTF1,ICE2
RTF1,ELL
RTF1,AFF4
RTF1,EAF2
RTF1,ICE1
RTF1,SUPT6H
RTF1,NELFB
RTF1,TCEA2
RTF1,CDC73
RTF1,CDK9
RTF1,NELFE
RTF1,MLLT3
RTF1,CHD1
RTF1,NELFCD
RTF1,WDR61
RTF1,H2BC11
RTF1,TCEA1
RTF1,AFF1
RTF1,ELP4
RTF1,NELFA
H2AX,NBN
H2AX,MRE11
H2AX,BAZ1B
H2AX,ATR
H2AX,H2BC12
H2AX,PARP1
H2AX,RNF8
H2AX,MDC1
H2AX,RAD50
H2AX,CHEK2
H2AX,RBBP8
H2AX,PAXIP1
H2AX,PPIA
H2AX,UIMC1
H2AX,H2BC11
H2AX,BCLAF1
SUPT6H,TCEA2
SUPT6H,WDR61
SUPT6H,CDC73
SUPT6H,TCEA1
H2BC8,VRK1
H2BC8,H2AC13
H2BC8,H2AC6
H2BC8,H2AJ
H2BC8,H2BC9
CDC73,GLI1
CDC73,ELL2
CDC73,ICE2
CDC73,ELL
CDC73,AFF4
CDC73,ICE1
CDC73,RNF40
CDC73,MEN1
CDC73,NELFB
CDC73,TCEA2
CDC73,PEX2
CDC73,NELFCD
CDC73,MLLT3
CDC73,CDK9
CDC73,NELFE
CDC73,NELFA
CDC73,ELP4
CDC73,AFF1
CDC73,TCEA1
CDC73,H2BC11
CDC73,WDR61
H2AC6,PARP2
H2AC6,BARD1
H2AC6,H2BC5
H2AC6,H2AC8
H2AC6,NSD3
H2AC6,GLYR1
H2AC6,ASH2L
H2AC6,H2BC12
H2AC6,H2AC13
H2AC6,IPO9
H2AC6,CHD1L
H2AC6,KMT2A
H2AC6,KMT5A
H2AC6,H2BC9
H2AC6,NSD2
H2AC6,H2BC11
H2AC6,CHD4
H2AC6,HPF1
CTSG,SERPINB3
CTSG,AGT
CTSG,SERPINB13
CTSG,SERPINB6
CTSG,SERPINB4
CTSG,LTF
CTSG,CAMP
CTSG,MMP9
CTSG,SERPINB9
SERPINB3,SERPINB4
AGT,CTSD
AGT,CMA1
AGT,GRP
AGT,ACE
AGT,TAC1
AGT,F2R
AGT,ATP6AP2
AGT,EDN1
AGT,LPAR1
AGT,MME
AGT,LPAR3
AGT,LPAR6
AGT,ACE2
SERPINB13,CTSK
LTF,LRP1
LTF,CAMP
LTF,LCN2
LTF,LYZ
LTF,LRP2
CAMP,FPR2
CAMP,GAPDH
MMP9,TIMP1
MMP9,MMP2
MMP9,HBEGF
MMP9,THBS1
MMP9,TIMP2
MMP9,TIMP3
MMP9,MMP3
MMP9,MMP1
MMP9,DMP1
MMP9,COL18A1
MMP9,THBS2
MMP9,KITLG
MMP9,LCN2
MMP9,EDN1
MMP9,SPP1
GZMH,NKG7
GZMH,GNLY
NKG7,KLRD1
NKG7,GZMK
NKG7,GNLY
GNLY,KLRD1
GNLY,RBPJ
GNLY,SRRT
BID,CTSZ
BID,CTSH
BID,CTSC
BID,CTSD
BID,CTSV
BID,CTSK
BID,CAPN2
BID,CTSF
BID,CTSW
BID,CASP2
BID,CTSO
BID,BBC3
BID,BAK1
BID,CAPN1
BID,PIDD1
TUBA8,TUBB2B
TUBA8,TUBB4A
TUBA8,TUBB6
TUBA8,TUBB3
TUBA8,TUBB
TUBA8,TUBB2A
TUBA8,ARHGEF2
TUBA8,TUBB4B
TUBA4A,TUBB
TUBA4A,TUBB2A
TUBA4A,TUBB3
TUBA4A,TUBB6
TUBA4A,ARHGEF2
TUBA4A,TUBB4B
TUBA4A,TUBB4A
TUBA4A,TUBB2B
PARP3,CASP9
PARP3,CASP7
GAB2,SOS2
GAB2,PDGFRA
GAB2,PDGFRB
GAB2,GAB1
GAB2,KIT
GAB2,INSR
GAB2,PIK3CD
GAB2,HCK
PARP1,APEX1
PARP1,PARP2
PARP1,PIAS4
PARP1,POLB
PARP1,NPM1
PARP1,WRN
PARP1,CASP9
PARP1,TDP1
PARP1,TOP1
PARP1,CTCF
PARP1,MACROH2A1
PARP1,CHD1L
PARP1,PARG
PARP1,APTX
PARP1,RNF146
PARP1,HPF1
PARP1,CASP7
PARP1,LIG3
CASP7,PARP2
CASP7,CASP9
CASP7,PARP4
CASP7,APAF1
CASP7,VIM
LMNA,LMNB1
LMNA,CASP6
LMNA,TMPO
LMNA,LEMD3
LMNA,LMNB2
LMNA,SREBF1
LMNA,SYNE2
LMNA,SYNE1
LMNA,SUN1
LMNA,EMD
LMNA,ZMPSTE24
LMNA,SUN2
LMNA,MAPRE1
PARP2,HPF1
PARP2,CHD1L
PARP2,PARG
PARP2,H2BC11
PARP2,LIG3
PARP2,POLB
PARP2,CASP9
LMNB2,LMNB1
LMNB2,CASP6
DFFA,DFFB
DFFA,CIDEC
TUBA1B,MAPRE3
TUBA1B,TUBB2B
TUBA1B,KIF11
TUBA1B,TUBB4A
TUBA1B,TPX2
TUBA1B,KIF5B
TUBA1B,TUBB6
TUBA1B,TUBB3
TUBA1B,STMN4
TUBA1B,PRC1
TUBA1B,KIF2A
TUBA1B,CLIP1
TUBA1B,TUBB
TUBA1B,TUBB2A
TUBA1B,KIF14
TUBA1B,TUBB4B
TUBA1B,DCX
TUBA1B,MAP7
TUBA1B,CAMSAP1
TUBA1B,ARHGEF2
LMNB1,CASP6
LMNB1,SYNE1
LMNB1,SUN1
LMNB1,EMD
LMNB1,SYNE2
LMNB1,LEMD3
LMNB1,SUN2
LMNB1,TMPO
PARP4,TEP1
PARP4,CASP9
PARP4,MVP
AP4S1,AP2M1
AP4S1,AP2B1
AP4S1,AP1S1
AP4S1,AP5Z1
AP4S1,AP4M1
AP4S1,AP3S1
AP4S1,AP2S1
AP4S1,AP2A2
AP4S1,AP5M1
AP4S1,AP4E1
AP4S1,AP5S1
AP4S1,AFTPH
AP2M1,AFTPH
AP2M1,CLTA
AP2M1,AP5M1
AP2M1,AP4E1
AP2M1,IRS1
AP2M1,CLTB
AP2M1,AP3S1
AP2M1,AP2A2
AP2M1,AP1S1
AP2M1,AP1B1
AP2M1,EPS15
AP2M1,ITSN1
AP2M1,PICALM
AP2M1,AP1G1
AP2M1,NCALD
AP2M1,TGOLN2
AP2M1,AAK1
AP2M1,NECAP2
AP2M1,EPS15L1
AP2M1,AP2B1
AP2M1,AP5Z1
AP2M1,AP4M1
AP2M1,AP2S1
AP2M1,NECAP1
AP2M1,CLTC
AP2M1,AP5S1
AP2B1,AFTPH
AP2B1,CLTA
AP2B1,AP5M1
AP2B1,AP4E1
AP2B1,EHD2
AP2B1,EPN3
AP2B1,CLTB
AP2B1,AP1G2
AP2B1,EPN2
AP2B1,AP3S1
AP2B1,AP2A2
AP2B1,AP1S1
AP2B1,AMPH
AP2B1,EPS15
AP2B1,LDLRAP1
AP2B1,ITSN1
AP2B1,PICALM
AP2B1,AP1G1
AP2B1,NCALD
AP2B1,TGOLN2
AP2B1,AAK1
AP2B1,NECAP2
AP2B1,EPS15L1
AP2B1,AP4M1
AP2B1,CLTCL1
AP2B1,AP1M2
AP2B1,AP2S1
AP2B1,CLTC
AP2B1,AP5S1
AP2B1,AP5Z1
AP2B1,AP1S2
AP1S1,AFTPH
AP1S1,CLTA
AP1S1,AP5M1
AP1S1,AP4E1
AP1S1,AP1G2
AP1S1,AP3S1
AP1S1,AP2A2
AP1S1,AP1S2
AP1S1,AP1G1
AP1S1,CLTC
AP1S1,AP5S1
AP1S1,AP5Z1
AP1S1,NCALD
AP1S1,AP4M1
AP1S1,AP1B1
AP1S1,AP2S1
AP1S1,AP1M2
AP5Z1,ZFYVE26
AP5Z1,AP5M1
AP5Z1,AP4E1
AP5Z1,AP3S1
AP5Z1,AP2A2
AP5Z1,AP4M1
AP5Z1,AP2S1
AP5Z1,AP5S1
AP4M1,AFTPH
AP4M1,AP5M1
AP4M1,AP4E1
AP4M1,AP3S1
AP4M1,AP2A2
AP4M1,AP1B1
AP4M1,AP1G1
AP4M1,SPP1
AP4M1,AP2S1
AP4M1,AP5S1
AP3S1,AFTPH
AP3S1,AP3B1
AP3S1,AP5M1
AP3S1,AP4E1
AP3S1,AP3D1
AP3S1,AP2S1
AP3S1,AP5S1
AP3S1,AP3M2
AP3S1,AP2A2
AP3S1,AP3B2
AP2S1,AFTPH
AP2S1,CLTA
AP2S1,AP5M1
AP2S1,AP4E1
AP2S1,AAGAB
AP2S1,EHD2
AP2S1,CLTB
AP2S1,AP2A2
AP2S1,AP1B1
AP2S1,EPS15
AP2S1,ITSN1
AP2S1,NCALD
AP2S1,AAK1
AP2S1,NECAP2
AP2S1,EPS15L1
AP2S1,CLTCL1
AP2S1,AP5S1
AP2S1,CLTC
AP2A2,CLTA
AP2A2,AP5M1
AP2A2,AP4E1
AP2A2,EHD2
AP2A2,CLTB
AP2A2,CLTCL1
AP2A2,NCALD
AP2A2,NECAP2
AP2A2,EPS15
AP2A2,AP1B1
AP2A2,TGOLN2
AP2A2,ITSN1
AP2A2,CLTC
AP5M1,AFTPH
AP5M1,AP4E1
AP5M1,AP5S1
AP4E1,AFTPH
AP4E1,AP5S1
AP4E1,AP3B2
AP4E1,ARF1
AP5S1,ZFYVE26
AFTPH,AP1S2
AFTPH,SYNRG
AFTPH,CLTC
AFTPH,CLTA
AFTPH,AP1M2
POLG,POLD3
POLG,DGUOK
POLG,SLC25A4
POLG,TWNK
POLG,REV3L
POLG,POLE3
POLG,MPV17
POLG,CRCP
POLG,SSBP1
POLG,POLG2
POLG,POLD2
POLG2,POLD3
POLG2,SLC25A4
POLG2,TWNK
POLG2,REV3L
POLG2,POLE3
POLG2,CRCP
POLG2,POLD2
POLE3,POLD3
POLE3,YEATS2
POLE3,NFYC
POLE3,SGF29
POLE3,BAZ1B
POLE3,REV3L
POLE3,DR1
POLE3,MBIP
POLE3,POLD2
REV3L,REV1
REV3L,POLD3
REV3L,POLH
REV3L,CRCP
REV3L,POLD2
REV3L,UBE2V2
POLD2,RPA3
POLD2,POLD3
POLD2,DONSON
POLD2,POLD4
POLD2,RPA4
POLD2,POLDIP2
POLD3,RPA3
POLD3,REV1
POLD3,DONSON
POLD3,CRCP
POLD3,POLD4
POLD3,RPA4
SOS2,RASGRP3
SOS2,PDGFRB
SOS2,FRS2
SOS2,GAB1
SOS2,RRAS
SOS2,RRAS2
SOS2,MRAS
SOS2,RASGRP1
SOS2,PDGFRA
RASGRP3,DGKI
PDGFRB,PDGFRA
PDGFRB,PDGFA
PDGFRB,CSF1
PDGFRB,PDGFB
PDGFRB,ANGPT1
PDGFRB,PDGFD
PDGFRB,PIK3CD
PDGFRB,PDGFC
PDGFRB,GAB1
PDGFRB,PGF
PDGFRB,KITLG
FRS2,GAB1
FRS2,CRK
FRS2,CRKL
GAB1,PDGFRA
GAB1,PIK3CD
GAB1,AXL
GAB1,IGF1R
GAB1,KIT
GAB1,INSR
GAB1,CRK
GAB1,CRKL
RRAS,ARHGEF12
RRAS,OSBPL3
